DEPP;CODCOMP;COMP;Commune pôle;DEP;CODCOM;COM;Commune;PMUN;PCAP;PTOT
52;383;52383;Perrancey-les-Vieux-Moulins;52;521;52521;Vieux-Moulins;56;1;57
52;060;52060;Bourbonne-les-Bains;52;527;52527;Villars-Saint-Marcellin;102;1;103
52;529;52529;Villegusien-le-Lac;52;529;52529;Villegusien-le-Lac;329;6;335
52;094;52094;Vals-des-Tilles;52;530;52530;Villemervry;29;0;29
52;094;52094;Vals-des-Tilles;52;531;52531;Villemoron;49;2;51
52;497;52497;Troisfontaines-la-Ville;52;532;52532;Villiers-aux-Bois;118;5;123
52;178;52178;Doulevant-le-Château;52;533;52533;Villiers-aux-Chênes;61;2;63
52;230;52230;Gudmont-Villiers;52;537;52537;Villiers-sur-Marne;96;3;99
53;124;53124;Prée-d'Anjou;53;004;53004;Ampoigné;557;9;566
53;029;53029;Bierné-les-Villages;53;006;53006;Argenton-Notre-Dame;220;3;223
53;062;53062;Château-Gontier-sur-Mayenne;53;014;53014;Azé;3307;134;3441
53;017;53017;Val-du-Maine;53;017;53017;Ballée;704;23;727
53;029;53029;Bierné-les-Villages;53;029;53029;Bierné;694;17;711
53;228;53228;Blandouet-Saint Jean;53;032;53032;Blandouet;182;1;183
53;118;53118;Le Housseau-Brétignolles;53;044;53044;Brétignolles-le-Moulin;61;1;62
53;255;53255;Sainte-Suzanne-et-Chammes;53;050;53050;Chammes;360;3;363
53;062;53062;Château-Gontier-sur-Mayenne;53;062;53062;Château-Gontier;11422;462;11884
53;097;53097;Évron;53;065;53065;Châtres-la-Forêt;782;20;802
53;161;53161;Montsûrs;53;092;53092;Deux-Évailles;208;5;213
53;017;53017;Val-du-Maine;53;095;53095;Épineux-le-Seguin;267;3;270
53;097;53097;Évron;53;097;53097;Évron;6818;144;6962
53;104;53104;Gennes-Longuefuye;53;104;53104;Gennes-sur-Glaize;1016;21;1037
53;124;53124;Prée-d'Anjou;53;124;53124;Laigné;835;34;869
53;136;53136;La Roche-Neuville;53;136;53136;Loigné-sur-Mayenne;1000;30;1030
53;137;53137;Loiron-Ruillé;53;137;53137;Loiron;1797;26;1823
53;104;53104;Gennes-Longuefuye;53;138;53138;Longuefuye;335;8;343
53;161;53161;Montsûrs;53;159;53159;Montourtier;331;10;341
53;161;53161;Montsûrs;53;161;53161;Montsûrs;1967;33;2000
53;185;53185;Pré-en-Pail-Saint-Samson;53;185;53185;Pré-en-Pail;1882;72;1954
53;137;53137;Loiron-Ruillé;53;194;53194;Ruillé-le-Gravelais;927;22;949
53;161;53161;Montsûrs;53;205;53205;Saint-Céneré;489;8;497
53;097;53097;Évron;53;207;53207;Saint-Christophe-du-Luat;780;14;794
53;062;53062;Château-Gontier-sur-Mayenne;53;215;53215;Saint-Fort;1810;73;1883
53;228;53228;Blandouet-Saint Jean;53;228;53228;Saint-Jean-sur-Erve;374;11;385
53;029;53029;Bierné-les-Villages;53;231;53231;Saint-Laurent-des-Mortiers;184;4;188
53;249;53249;Vimartin-sur-Orthe;53;239;53239;Saint-Martin-de-Connée;403;5;408
53;029;53029;Bierné-les-Villages;53;241;53241;Saint-Michel-de-Feins;182;4;186
53;161;53161;Montsûrs;53;244;53244;Saint-Ouën-des-Vallons;197;2;199
53;249;53249;Vimartin-sur-Orthe;53;249;53249;Saint-Pierre-sur-Orthe;476;8;484
53;185;53185;Pré-en-Pail-Saint-Samson;53;252;53252;Saint-Samson;418;7;425
53;136;53136;La Roche-Neuville;53;254;53254;Saint-Sulpice;227;3;230
53;255;53255;Sainte-Suzanne-et-Chammes;53;255;53255;Sainte-Suzanne;837;10;847
53;249;53249;Vimartin-sur-Orthe;53;274;53274;Vimarcé;228;6;234
54;099;54099;Val de Briey;54;099;54099;Briey;5511;185;5696
54;099;54099;Val de Briey;54;341;54341;Mance;594;14;608
54;099;54099;Val de Briey;54;342;54342;Mancieulles;1801;28;1829
54;557;54557;Bois-de-Haye;54;506;54506;Sexey-les-Bois;433;3;436
54;557;54557;Bois-de-Haye;54;557;54557;Velaine-en-Haye;1900;79;1979
55;040;55040;Beausite;55;006;55006;Amblaincourt;14;0;14
55;184;55184;Euville;55;016;55016;Aulnois-sous-Vertuzey;311;10;321
55;388;55388;Noyers-Auzécourt;55;019;55019;Auzécourt;84;0;84
55;117;55117;Clermont-en-Argonne;55;020;55020;Auzéville-en-Argonne;181;5;186
55;150;55150;Demange-Baudignécourt;55;030;55030;Baudignécourt;65;0;65
55;551;55551;Vigneulles-lès-Hattonchâtel;55;052;55052;Billy-sous-les-Côtes;122;0;122
55;385;55385;Nixéville-Blercourt;55;056;55056;Blercourt;141;1;142
55;389;55389;Nubécourt;55;086;55086;Bulainville;37;3;40
55;093;55093;Buxières-sous-les-Côtes;55;092;55092;Buxerulles;73;4;77
55;358;55358;Chanteraine;55;112;55112;Chennevières;29;0;29
55;258;55258;Geville;55;126;55126;Corniéville;201;8;209
55;518;55518;Cousances-lès-Triconville;55;131;55131;Cousances-au-Bois;62;0;62
55;551;55551;Vigneulles-lès-Hattonchâtel;55;136;55136;Creuë;243;5;248
55;274;55274;Lamorville;55;151;55151;Deuxnouds-aux-Bois;55;0;55
55;040;55040;Beausite;55;152;55152;Deuxnouds-devant-Beauzée;54;1;55
55;179;55179;Erneville-aux-Bois;55;161;55161;Domremy-aux-Bois;48;0;48
55;537;55537;Douaumont-Vaux;55;164;55164;Douaumont;4;0;4
55;442;55442;Raival;55;176;55176;Érize-la-Grande;91;1;92
55;389;55389;Nubécourt;55;190;55190;Fleury-sur-Aire;93;2;95
55;123;55123;Les Hauts-de-Chée;55;203;55203;Génicourt-sous-Condé;28;0;28
55;026;55026;Badonvilliers-Gérauvilliers;55;205;55205;Gérauvilliers;58;1;59
55;258;55258;Geville;55;213;55213;Gironville-sous-les-Côtes;186;4;190
55;267;55267;Lachaussée;55;223;55223;Hadonville-lès-Lachaussée;36;0;36
55;571;55571;Vilosnes-Haraumont;55;230;55230;Haraumont;54;1;55
55;123;55123;Les Hauts-de-Chée;55;231;55231;Hargeville-sur-Chée;129;3;132
55;551;55551;Vigneulles-lès-Hattonchâtel;55;233;55233;Hattonchâtel;82;2;84
55;551;55551;Vigneulles-lès-Hattonchâtel;55;234;55234;Hattonville;187;3;190
55;500;55500;Spincourt;55;235;55235;Haucourt-la-Rigole;63;0;63
55;267;55267;Lachaussée;55;238;55238;Haumont-lès-Lachaussée;79;1;80
55;002;55002;Abaucourt-Hautecourt;55;240;55240;Hautecourt-lès-Broville;32;1;33
55;500;55500;Spincourt;55;249;55249;Houdelaucourt-sur-Othain;55;0;55
55;117;55117;Clermont-en-Argonne;55;259;55259;Jubécourt;69;0;69
55;386;55386;Nonsard-Lamarche;55;273;55273;Lamarche-en-Woëvre;25;0;25
55;274;55274;Lamorville;55;283;55283;Lavignéville;52;1;53
55;276;55276;Landrecourt-Lempire;55;287;55287;Lempire-aux-Bois;54;1;55
55;012;55012;Apremont-la-Forêt;55;294;55294;Liouville;61;1;62
55;123;55123;Les Hauts-de-Chée;55;305;55305;Louppy-sur-Chée;129;3;132
55;179;55179;Erneville-aux-Bois;55;308;55308;Loxéville;49;0;49
55;215;55215;Gondrecourt-le-Château;55;309;55309;Luméville-en-Ornois;56;1;57
55;114;55114;Chonville-Malaumont;55;314;55314;Malaumont;35;0;35
55;123;55123;Les Hauts-de-Chée;55;318;55318;Les Marats;106;7;113
55;012;55012;Apremont-la-Forêt;55;319;55319;Marbotte;62;2;64
55;254;55254;Les Trois-Domaines;55;342;55342;Mondrecourt;24;0;24
55;358;55358;Chanteraine;55;390;55390;Oëy;60;2;62
55;500;55500;Spincourt;55;392;55392;Ollières;13;0;13
55;191;55191;Foameix-Ornel;55;393;55393;Ornel;13;2;15
55;117;55117;Clermont-en-Argonne;55;402;55402;Parois;75;3;78
55;497;55497;Les Souhesmes-Rampont;55;413;55413;Rampont;92;2;94
55;500;55500;Spincourt;55;418;55418;Réchicourt;59;2;61
55;254;55254;Les Trois-Domaines;55;432;55432;Rignaucourt;25;0;25
55;148;55148;Delouze-Rosières;55;441;55441;Rosières-en-Blois;46;1;47
55;012;55012;Apremont-la-Forêt;55;451;55451;Saint-Agnant-sous-les-Côtes;98;0;98
55;551;55551;Vigneulles-lès-Hattonchâtel;55;455;55455;Saint-Benoît-en-Woëvre;39;0;39
55;517;55517;Seuil-d'Argonne;55;480;55480;Senard;65;1;66
55;040;55040;Beausite;55;486;55486;Seraucourt;18;0;18
55;423;55423;Rembercourt-Sommaisne;55;491;55491;Sommaisne;21;0;21
55;274;55274;Lamorville;55;499;55499;Spada;93;0;93
55;215;55215;Gondrecourt-le-Château;55;513;55513;Tourailles-sous-Bois;21;1;22
55;537;55537;Douaumont-Vaux;55;537;55537;Vaux-devant-Damloup;77;0;77
55;472;55472;Saulvaux;55;538;55538;Vaux-la-Grande;20;1;21
55;472;55472;Saulvaux;55;539;55539;Vaux-la-Petite;19;1;20
55;186;55186;Fains-Véel;55;542;55542;Véel;352;12;364
55;184;55184;Euville;55;548;55548;Vertuzey;226;5;231
55;551;55551;Vigneulles-lès-Hattonchâtel;55;550;55550;Viéville-sous-les-Côtes;216;6;222
55;184;55184;Euville;55;558;55558;Ville-Issey;299;5;304
55;093;55093;Buxières-sous-les-Côtes;55;585;55585;Woinville;77;3;80
56;197;56197;Val d'Oust;56;037;56037;La Chapelle-Caro;1468;49;1517
56;061;56061;La Gacilly;56;038;56038;La Chapelle-Gaceline;768;16;784
56;213;56213;Saint-Gérand-Croixanvec;56;049;56049;Croixanvec;181;4;185
56;102;56102;Forges de Lanouée;56;059;56059;Les Forges;434;10;444
56;061;56061;La Gacilly;56;061;56061;La Gacilly;2335;55;2390
56;061;56061;La Gacilly;56;064;56064;Glénac;908;30;938
56;102;56102;Forges de Lanouée;56;102;56102;Lanouée;1756;47;1803
56;144;56144;Évellys;56;142;56142;Moustoir-Remungol;712;15;727
56;144;56144;Évellys;56;144;56144;Naizin;1736;51;1787
56;251;56251;Theix-Noyalo;56;150;56150;Noyalo;939;20;959
56;033;56033;Carentoir;56;183;56183;Quelneuc;587;4;591
56;197;56197;Val d'Oust;56;187;56187;Quily;366;5;371
56;144;56144;Évellys;56;192;56192;Remungol;936;16;952
56;197;56197;Val d'Oust;56;197;56197;Le Roc-Saint-André;974;19;993
56;213;56213;Saint-Gérand-Croixanvec;56;213;56213;Saint-Gérand;1128;27;1155
57;021;57021;Ancy-Dornot;57;021;57021;Ancy-sur-Moselle;1312;26;1338
57;086;57086;Belles-Forêts;57;023;57023;Angviller-lès-Bisping;86;1;87
57;209;57209;Faulquemont;57;135;57135;Chémery;107;3;110
57;148;57148;Colligny-Maizery;57;148;57148;Colligny;395;8;403
57;132;57132;Château-Salins;57;157;57157;Coutures;199;4;203
57;021;57021;Ancy-Dornot;57;184;57184;Dornot;162;3;165
57;097;57097;Boulay-Moselle;57;285;57285;Halling-lès-Boulay;138;1;139
57;155;57155;Courcelles-Chaussy;57;378;57378;Landonvillers;392;6;398
57;148;57148;Colligny-Maizery;57;432;57432;Maizery;169;4;173
57;578;57578;Rezonville-Vionville;57;578;57578;Rezonville;311;2;313
57;578;57578;Rezonville-Vionville;57;722;57722;Vionville;195;2;197
58;204;58204;Vaux d'Amognes;58;022;58022;Balleray;198;4;202
58;026;58026;Beaulieu;58;026;58026;Beaulieu;24;1;25
58;086;58086;Cosne-Cours-sur-Loire;58;091;58091;Cours;1680;39;1719
58;026;58026;Beaulieu;58;100;58100;Dompierre-sur-Héry;72;3;75
58;026;58026;Beaulieu;58;167;58167;Michaugues;47;4;51
58;204;58204;Vaux d'Amognes;58;204;58204;Ourouër;330;4;334
59;588;59588;Téteghem-Coudekerque-Village;59;154;59154;Coudekerque-Village;1378;36;1414
59;183;59183;Dunkerque;59;248;59248;Fort-Mardyck;3491;50;3541
59;260;59260;Ghyvelde;59;260;59260;Ghyvelde;3249;53;3302
59;350;59350;Lille;59;298;59298;Hellemmes-Lille;18190;139;18329
59;350;59350;Lille;59;355;59355;Lomme;28165;216;28381
59;183;59183;Dunkerque;59;380;59380;Mardyck;237;3;240
59;260;59260;Ghyvelde;59;404;59404;Les Moëres;877;8;885
59;183;59183;Dunkerque;59;540;59540;Saint-Pol-sur-Mer;20346;290;20636
59;631;59631;Walincourt-Selvigny;59;561;59561;Selvigny;389;5;394
59;588;59588;Téteghem-Coudekerque-Village;59;588;59588;Téteghem;6894;185;7079
60;256;60256;Montchevreuil;60;038;60038;Bachivillers;568;10;578
60;209;60209;La Corne-en-Vexin;60;080;60080;Boissy-le-Bois;190;5;195
60;245;60245;Formerie;60;096;60096;Boutavent;95;1;96
60;196;60196;La Drenne;60;196;60196;Le Déluge;606;6;612
60;209;60209;La Corne-en-Vexin;60;209;60209;Énencourt-le-Sec;189;3;192
60;245;60245;Formerie;60;245;60245;Formerie;2006;25;2031
60;256;60256;Montchevreuil;60;256;60256;Fresneaux-Montchevreuil;764;12;776
60;209;60209;La Corne-en-Vexin;60;300;60300;Hardivillers-en-Vexin;165;2;167
60;570;60570;Saint-Crépin-Ibouvillers;60;417;60417;Montherlant;165;0;165
60;196;60196;La Drenne;60;453;60453;La Neuville-d'Aumont;348;9;357
60;694;60694;Les Hauts-Talican;60;455;60455;La Neuville-Garnier;256;5;261
60;196;60196;La Drenne;60;532;60532;Ressons-l'Abbaye;132;2;134
60;570;60570;Saint-Crépin-Ibouvillers;60;570;60570;Saint-Crépin-Ibouvillers;1464;25;1489
60;694;60694;Les Hauts-Talican;60;694;60694;Villotran;291;7;298
61;167;61167;La Ferté-en-Ouche;61;003;61003;Anceins;193;3;196
61;168;61168;La Ferté Macé;61;004;61004;Antoigny;121;0;121
61;007;61007;Athis-Val de Rouvre;61;007;61007;Athis-de-l'Orne;2470;49;2519
61;474;61474;Gouffern en Auge;61;009;61009;Aubry-en-Exmes;316;10;326
61;491;61491;Tourouvre au Perche;61;016;61016;Autheuil;111;0;111
61;474;61474;Gouffern en Auge;61;019;61019;Avernes-sous-Exmes;81;1;82
61;211;61211;Juvigny Val d'Andaine;61;025;61025;La Baroche-sous-Lucé;409;4;413
61;153;61153;Écouché-les-Vallées;61;027;61027;Batilly;136;6;142
61;486;61486;Tinchebray-Bocage;61;031;61031;Beauchêne;227;2;229
61;211;61211;Juvigny Val d'Andaine;61;033;61033;Beaulandais;159;5;164
61;491;61491;Tourouvre au Perche;61;045;61045;Bivilliers;61;1;62
61;167;61167;La Ferté-en-Ouche;61;047;61047;Bocquencé;140;3;143
61;474;61474;Gouffern en Auge;61;057;61057;Le Bourg-Saint-Léonard;391;8;399
61;007;61007;Athis-Val de Rouvre;61;058;61058;Bréel;141;1;142
61;491;61491;Tourouvre au Perche;61;059;61059;Bresolettes;23;1;24
61;491;61491;Tourouvre au Perche;61;065;61065;Bubertré;127;3;130
61;007;61007;Athis-Val de Rouvre;61;073;61073;La Carneille;565;16;581
61;081;61081;Chailloué;61;081;61081;Chailloué;614;11;625
61;474;61474;Gouffern en Auge;61;083;61083;Chambois;380;7;387
61;491;61491;Tourouvre au Perche;61;090;61090;Champs;71;0;71
61;096;61096;Rives d'Andaine;61;096;61096;La Chapelle-d'Andaine;1406;22;1428
61;339;61339;Putanges-le-Lac;61;106;61106;Chênedouit;168;1;169
61;292;61292;Montsecret-Clairefougère;61;109;61109;Clairefougère;127;1;128
61;474;61474;Gouffern en Auge;61;110;61110;La Cochère;147;3;150
61;309;61309;Perche en Nocé;61;112;61112;Colonard-Corubert;234;8;242
61;116;61116;Sablons sur Huisne;61;115;61115;Condeau;353;9;362
61;116;61116;Sablons sur Huisne;61;116;61116;Condé-sur-Huisne;1241;16;1257
61;116;61116;Sablons sur Huisne;61;125;61125;Coulonges-les-Sablons;389;12;401
61;153;61153;Écouché-les-Vallées;61;127;61127;La Courbe;63;4;67
61;474;61474;Gouffern en Auge;61;131;61131;Courménil;119;2;121
61;096;61096;Rives d'Andaine;61;135;61135;Couterne;966;14;980
61;167;61167;La Ferté-en-Ouche;61;136;61136;Couvains;189;4;193
61;309;61309;Perche en Nocé;61;144;61144;Dancé;336;10;346
61;145;61145;Domfront en Poiraie;61;145;61145;Domfront;3414;99;3513
61;153;61153;Écouché-les-Vallées;61;153;61153;Écouché;1351;28;1379
61;196;61196;Belforêt-en-Perche;61;154;61154;Eperrais;105;4;109
61;324;61324;Passais Villages;61;155;61155;L'Épinay-le-Comte;165;1;166
61;474;61474;Gouffern en Auge;61;157;61157;Exmes;268;6;274
61;474;61474;Gouffern en Auge;61;161;61161;Fel;270;3;273
61;167;61167;La Ferté-en-Ouche;61;167;61167;La Ferté-Frênel;587;10;597
61;228;61228;L'Orée-d'Écouves;61;172;61172;Fontenai-les-Louvets;277;4;281
61;153;61153;Écouché-les-Vallées;61;173;61173;Fontenai-sur-Orne;241;6;247
61;339;61339;Putanges-le-Lac;61;174;61174;La Forêt-Auvray;168;4;172
61;486;61486;Tinchebray-Bocage;61;177;61177;Frênes;870;14;884
61;339;61339;Putanges-le-Lac;61;179;61179;La Fresnaye-au-Sauvage;224;4;228
61;167;61167;La Ferté-en-Ouche;61;184;61184;Gauville;533;17;550
61;484;61484;Val-au-Perche;61;185;61185;Gémages;111;0;111
61;096;61096;Rives d'Andaine;61;186;61186;Geneslay;259;7;266
61;167;61167;La Ferté-en-Ouche;61;191;61191;Glos-la-Ferrière;487;8;495
61;194;61194;Monts-sur-Orne;61;194;61194;Goulet;387;11;398
61;196;61196;Belforêt-en-Perche;61;196;61196;Le Gué-de-la-Chaîne;676;13;689
61;096;61096;Rives d'Andaine;61;200;61200;Haleine;236;33;269
61;145;61145;Domfront en Poiraie;61;201;61201;La Haute-Chapelle;534;14;548
61;484;61484;Val-au-Perche;61;204;61204;L'Hermitière;198;10;208
61;167;61167;La Ferté-en-Ouche;61;205;61205;Heugon;195;3;198
61;211;61211;Juvigny Val d'Andaine;61;211;61211;Juvigny-sous-Andaine;903;14;917
61;230;61230;Longny les Villages;61;220;61220;La Lande-sur-Eure;179;3;182
61;486;61486;Tinchebray-Bocage;61;223;61223;Larchamp;285;5;290
61;491;61491;Tourouvre au Perche;61;226;61226;Lignerolles;157;3;160
61;228;61228;L'Orée-d'Écouves;61;228;61228;Livaie;215;4;219
61;230;61230;Longny les Villages;61;230;61230;Longny-au-Perche;1255;20;1275
61;228;61228;L'Orée-d'Écouves;61;231;61231;Longuenoë;105;1;106
61;211;61211;Juvigny Val d'Andaine;61;235;61235;Loré;177;2;179
61;153;61153;Écouché-les-Vallées;61;236;61236;Loucé;109;1;110
61;211;61211;Juvigny Val d'Andaine;61;239;61239;Lucé;78;1;79
61;484;61484;Val-au-Perche;61;246;61246;Mâle;643;17;660
61;230;61230;Longny les Villages;61;247;61247;Malétable;98;1;99
61;375;61375;Boischampré;61;249;61249;Marcei;203;13;216
61;230;61230;Longny les Villages;61;250;61250;Marchainville;207;3;210
61;081;61081;Chailloué;61;253;61253;Marmouillé;123;3;126
61;339;61339;Putanges-le-Lac;61;270;61270;Ménil-Jean;114;2;116
61;230;61230;Longny les Villages;61;280;61280;Monceaux-au-Perche;80;0;80
61;167;61167;La Ferté-en-Ouche;61;282;61282;Monnai;244;3;247
61;194;61194;Monts-sur-Orne;61;285;61285;Montgaroult;373;10;383
61;292;61292;Montsecret-Clairefougère;61;292;61292;Montsecret;529;8;537
61;294;61294;Mortrée;61;294;61294;Mortrée;997;20;1017
61;230;61230;Longny les Villages;61;296;61296;Moulicent;232;2;234
61;429;61429;Charencey;61;299;61299;Moussonvilliers;213;7;220
61;230;61230;Longny les Villages;61;305;61305;Neuilly-sur-Eure;608;10;618
61;081;61081;Chailloué;61;306;61306;Neuville-près-Sées;155;3;158
61;309;61309;Perche en Nocé;61;309;61309;Nocé;691;17;708
61;429;61429;Charencey;61;311;61311;Normandel;86;1;87
61;007;61007;Athis-Val de Rouvre;61;313;61313;Notre-Dame-du-Rocher;58;1;59
61;474;61474;Gouffern en Auge;61;315;61315;Omméel;111;3;114
61;196;61196;Belforêt-en-Perche;61;318;61318;Origny-le-Butin;88;4;92
61;460;61460;Sap-en-Auge;61;320;61320;Orville;110;3;113
61;324;61324;Passais Villages;61;324;61324;Passais;769;8;777
61;196;61196;Belforêt-en-Perche;61;325;61325;La Perrière;213;8;221
61;491;61491;Tourouvre au Perche;61;335;61335;La Poterie-au-Perche;134;2;136
61;309;61309;Perche en Nocé;61;337;61337;Préaux-du-Perche;508;15;523
61;491;61491;Tourouvre au Perche;61;338;61338;Prépotin;120;1;121
61;339;61339;Putanges-le-Lac;61;339;61339;Putanges-Pont-Écrepin;980;16;996
61;339;61339;Putanges-le-Lac;61;340;61340;Rabodanges;174;2;176
61;491;61491;Tourouvre au Perche;61;343;61343;Randonnai;695;6;701
61;007;61007;Athis-Val de Rouvre;61;353;61353;Ronfeugerai;324;11;335
61;339;61339;Putanges-le-Lac;61;354;61354;Les Rotours;113;1;114
61;145;61145;Domfront en Poiraie;61;355;61355;Rouellé;183;3;186
61;484;61484;Val-au-Perche;61;356;61356;La Rouge;626;8;634
61;484;61484;Val-au-Perche;61;359;61359;Saint-Agnan-sur-Erre;161;5;166
61;339;61339;Putanges-le-Lac;61;364;61364;Saint-Aubert-sur-Orne;98;2;100
61;309;61309;Perche en Nocé;61;368;61368;Saint-Aubin-des-Grois;45;2;47
61;375;61375;Boischampré;61;375;61375;Saint-Christophe-le-Jajolet;236;2;238
61;486;61486;Tinchebray-Bocage;61;377;61377;Saint-Cornier-des-Landes;604;13;617
61;339;61339;Putanges-le-Lac;61;378;61378;Sainte-Croix-sur-Orne;76;0;76
61;211;61211;Juvigny Val d'Andaine;61;380;61380;Saint-Denis-de-Villenette;134;1;135
61;228;61228;L'Orée-d'Écouves;61;383;61383;Saint-Didier-sous-Écouves;133;2;135
61;294;61294;Mortrée;61;403;61403;Saint-Hilaire-la-Gérard;128;3;131
61;309;61309;Perche en Nocé;61;409;61409;Saint-Jean-de-la-Forêt;160;3;163
61;486;61486;Tinchebray-Bocage;61;410;61410;Saint-Jean-des-Bois;179;1;180
61;375;61375;Boischampré;61;417;61417;Saint-Loyer-des-Champs;365;14;379
61;463;61463;Les Monts d'Andaine;61;428;61428;Saint-Maurice-du-Désert;743;18;761
61;429;61429;Charencey;61;429;61429;Saint-Maurice-lès-Charencey;456;6;462
61;483;61483;Bagnoles de l'Orne Normandie;61;431;61431;Saint-Michel-des-Andaines;313;7;320
61;167;61167;La Ferté-en-Ouche;61;434;61434;Saint-Nicolas-des-Laitiers;76;0;76
61;196;61196;Belforêt-en-Perche;61;437;61437;Saint-Ouen-de-la-Cour;55;1;56
61;153;61153;Écouché-les-Vallées;61;441;61441;Saint-Ouen-sur-Maire;92;0;92
61;474;61474;Gouffern en Auge;61;449;61449;Saint-Pierre-la-Rivière;153;5;158
61;324;61324;Passais Villages;61;455;61455;Saint-Siméon;225;7;232
61;230;61230;Longny les Villages;61;458;61458;Saint-Victor-de-Réno;167;1;168
61;460;61460;Sap-en-Auge;61;460;61460;Le Sap;832;9;841
61;463;61463;Les Monts d'Andaine;61;463;61463;La Sauvagère;984;16;1000
61;007;61007;Athis-Val de Rouvre;61;465;61465;Ségrie-Fontaine;428;6;434
61;194;61194;Monts-sur-Orne;61;468;61468;Sentilly;114;4;118
61;211;61211;Juvigny Val d'Andaine;61;469;61469;Sept-Forges;244;6;250
61;153;61153;Écouché-les-Vallées;61;470;61470;Serans;201;6;207
61;196;61196;Belforêt-en-Perche;61;471;61471;Sérigny;349;9;358
61;474;61474;Gouffern en Auge;61;474;61474;Silly-en-Gouffern;391;12;403
61;474;61474;Gouffern en Auge;61;477;61477;Survie;160;1;161
61;007;61007;Athis-Val de Rouvre;61;478;61478;Taillebois;137;4;141
61;483;61483;Bagnoles de l'Orne Normandie;61;483;61483;Bagnoles-de-l'Orne;2385;39;2424
61;484;61484;Val-au-Perche;61;484;61484;Le Theil;1585;30;1615
61;486;61486;Tinchebray-Bocage;61;486;61486;Tinchebray;2549;26;2575
61;007;61007;Athis-Val de Rouvre;61;489;61489;Les Tourailles;85;0;85
61;491;61491;Tourouvre au Perche;61;491;61491;Tourouvre;1490;19;1509
61;474;61474;Gouffern en Auge;61;496;61496;Urou-et-Crennes;734;18;752
61;474;61474;Gouffern en Auge;61;504;61504;Villebadin;123;1;124
61;167;61167;La Ferté-en-Ouche;61;506;61506;Villers-en-Ouche;316;11;327
61;375;61375;Boischampré;61;511;61511;Vrigny;369;7;376
61;486;61486;Tinchebray-Bocage;61;513;61513;Yvrandes;136;2;138
62;473;62473;Isbergues;62;110;62110;Berguette;1816;21;1837
62;295;62295;Enquin-lez-Guinegatte;62;294;62294;Enguinegatte;451;7;458
62;295;62295;Enquin-lez-Guinegatte;62;295;62295;Enquin-les-Mines;1149;17;1166
62;471;62471;Bellinghem;62;431;62431;Herbelles;522;14;536
62;471;62471;Bellinghem;62;471;62471;Inghem;553;5;558
62;178;62178;Bruay-la-Buissière;62;482;62482;Labuissière;3627;58;3685
62;473;62473;Isbergues;62;575;62575;Molinghem;2722;38;2760
63;160;63160;Aulhat-Flat;63;018;63018;Aulhat-Saint-Privat;479;5;484
63;448;63448;Le Vernet-Chaméane;63;078;63078;Chaméane;159;5;164
63;226;63226;Mur-sur-Allier;63;133;63133;Dallet;1161;24;1185
63;160;63160;Aulhat-Flat;63;160;63160;Flat;459;16;475
63;226;63226;Mur-sur-Allier;63;226;63226;Mezel;1941;37;1978
63;038;63038;Besse-et-Saint-Anastaise;63;316;63316;Saint-Anastaise;63;1;64
63;448;63448;Le Vernet-Chaméane;63;448;63448;Vernet-la-Varenne;621;89;710
64;225;64225;Ance Féas;64;020;64020;Ance;230;8;238
64;396;64396;Mont;64;030;64030;Arance;114;2;116
64;064;64064;Asasp-Arros;64;055;64055;Arros-d'Oloron;107;0;107
64;010;64010;Aïcirits-Camou-Suhast;64;163;64163;Camou-Mixe-Suhast;222;10;232
64;148;64148;Bruges-Capbis-Mifaget;64;164;64164;Capbis;62;5;67
64;168;64168;Carresse-Cassaber;64;169;64169;Cassaber;131;2;133
64;225;64225;Ance Féas;64;225;64225;Féas;389;8;397
64;396;64396;Mont;64;248;64248;Gouze;432;9;441
64;049;64049;Aroue-Ithorots-Olhaïby;64;278;64278;Ithorots-Olhaïby;44;2;46
64;300;64300;Lacq;64;300;64300;Lacq;734;14;748
64;396;64396;Mont;64;333;64333;Lendresse;81;1;82
64;148;64148;Bruges-Capbis-Mifaget;64;384;64384;Mifaget;118;4;122
64;430;64430;Orthez;64;497;64497;Sainte-Suzanne;1093;65;1158
64;300;64300;Lacq;64;541;64541;Urdès;300;7;307
64;113;64113;Bergouey-Viellenave;64;553;64553;Viellenave-sur-Bidouze;34;1;35
65;141;65141;Cazaux-Fréchet-Anéran-Camors;65;008;65008;Anéran-Camors;35;1;36
65;282;65282;Loudenvielle;65;027;65027;Armenteule;60;2;62
65;092;65092;Beyrède-Jumet-Camous;65;092;65092;Beyrède-Jumet;178;1;179
65;092;65092;Beyrède-Jumet-Camous;65;122;65122;Camous;32;1;33
65;192;65192;Gavarnie-Gèdre;65;188;65188;Gavarnie;108;2;110
65;192;65192;Gavarnie-Gèdre;65;192;65192;Gèdre;233;6;239
65;099;65099;Bordères-Louron;65;227;65227;Ilhan;8;0;8
65;054;65054;Avezac-Prat-Lahitte;65;246;65246;Lahitte;32;0;32
65;282;65282;Loudenvielle;65;282;65282;Loudenvielle;288;7;295
65;003;65003;Adervielle-Pouchergues;65;365;65365;Pouchergues;49;3;52
67;004;67004;Sommerau;67;004;67004;Allenwiller;521;11;532
67;544;67544;Wissembourg;67;007;67007;Altenstadt;1204;75;1279
67;418;67418;Rountzenheim-Auenheim;67;014;67014;Auenheim;907;13;920
